id	question_id	choice	choice_number	created_at	updated_at	is_correct	correct_answer	order_id	media_type	media_url	shuffle_order_id	percentage_of_answer
13108	2631	Natural family planning	3	2019-05-27 08:24:53	2020-07-06 10:02:32	0	NULL	NULL	NULL	NULL	NULL	12
13109	2631	Oral contraceptives	4	2019-05-27 08:24:53	2020-07-12 22:26:21	0	NULL	NULL	NULL	NULL	NULL	6
13110	2632	Leave the sac as it is, exposing it to air	1	2019-05-27 08:26:18	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	3
13111	2632	Apply petrolatum as protective covering for the sac	2	2019-05-27 08:26:18	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	5
13112	2632	Cover the sac with moist, saline dressings	3	2019-05-27 08:26:18	2020-06-28 08:09:47	1	NULL	NULL	NULL	NULL	NULL	81
13113	2632	Apply dry dressing over the sac	4	2019-05-27 08:26:18	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	9
13114	2633	High Fowler’s position	1	2019-05-27 08:27:17	2020-06-23 01:03:06	1	NULL	NULL	NULL	NULL	NULL	95
13115	2633	Prone position	2	2019-05-27 08:27:17	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	1
13116	2633	Side-lying position	3	2019-05-27 08:27:17	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	3
13117	2633	Dorsal position	4	2019-05-27 08:27:17	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	1
13118	2634	Remove the restraints when patient is closely supervised by the nurse or mother	1	2019-05-27 08:28:23	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	40
13119	2634	Release the restraints at meal time and bath time	2	2019-05-27 08:28:23	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	9
13120	2634	Release restraints alternately every 4 hours	3	2019-05-27 08:28:23	2020-06-13 13:15:13	1	NULL	NULL	NULL	NULL	NULL	41
13121	2634	Remove restraints when child is asleep	4	2019-05-27 08:28:23	2020-06-14 19:22:44	0	NULL	NULL	NULL	NULL	NULL	9
13122	2635	Bradycardia	1	2019-05-27 08:29:31	2020-07-07 04:00:08	1	NULL	NULL	NULL	NULL	NULL	48
13123	2635	Confusion	2	2019-05-27 08:29:31	2020-06-23 11:26:35	0	NULL	NULL	NULL	NULL	NULL	36
13124	2635	Weight loss	3	2019-05-27 08:29:31	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	6
13125	2635	Dyspnea	4	2019-05-27 08:29:31	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	9
13126	2636	Complete electrolyte tests	1	2019-05-27 08:30:36	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	35
13127	2636	Complete blood count	2	2019-05-27 08:30:36	2020-07-09 19:41:55	1	NULL	NULL	NULL	NULL	NULL	54
13128	2636	Fasting blood glucose	3	2019-05-27 08:30:36	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	6
13129	2636	Cholesterol studies	4	2019-05-27 08:30:36	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	5
13130	2637	Instruct the client to get some exercise or go for a walk after meals	1	2019-05-27 08:32:14	2020-05-31 19:21:33	0	NULL	NULL	NULL	NULL	NULL	13
13131	2637	Restrict client from going to the bathroom for 90 minutes after eating	2	2019-05-27 08:32:14	2020-06-20 12:59:46	1	NULL	NULL	NULL	NULL	NULL	67
13132	2637	Ask the client to lie down for 2 hours after eating	3	2019-05-27 08:32:14	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	18
13133	2637	Encourage patient to start an intense exercise program	4	2019-05-27 08:32:14	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	2
13134	2638	Disorganized behavior	1	2019-05-27 08:33:27	2020-07-14 08:26:51	0	NULL	NULL	NULL	NULL	NULL	22
13135	2638	Emotional hunger	2	2019-05-27 08:33:27	2020-07-19 14:38:09	1	NULL	NULL	NULL	NULL	NULL	43
13136	2638	Adolescent turmoil	3	2019-05-27 08:33:27	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	16
13137	2638	Extreme restlessness	4	2019-05-27 08:33:27	2020-06-19 21:07:09	0	NULL	NULL	NULL	NULL	NULL	19
13138	2639	Amphetamines	1	2019-05-27 09:00:00	2020-05-30 08:04:42	1	NULL	NULL	NULL	NULL	NULL	52
13139	2639	Hallucinogens	2	2019-05-27 09:00:00	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	6
13140	2639	Sedatives	3	2019-05-27 09:00:00	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	15
13141	2639	Cannabis	4	2019-05-27 09:00:00	2020-07-08 15:14:57	0	NULL	NULL	NULL	NULL	NULL	27
13142	2640	By observing their teeth	1	2019-05-27 09:01:09	2020-06-30 12:35:50	0	NULL	NULL	NULL	NULL	NULL	38
13143	2640	By body size and weight	2	2019-05-27 09:01:09	2020-07-18 12:16:38	1	NULL	NULL	NULL	NULL	NULL	49
13144	2640	Mallory-Weiss tears	3	2019-05-27 09:01:09	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	5
13145	2640	It is impossible to distinguish the clients based on physical exam only	4	2019-05-27 09:01:09	2020-06-03 17:29:30	0	NULL	NULL	NULL	NULL	NULL	8
13146	2641	Cream cheese	1	2019-05-27 09:02:58	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	24
13147	2641	Swiss cheese	2	2019-05-27 09:02:58	2020-07-15 21:32:42	1	NULL	NULL	NULL	NULL	NULL	58
13148	2641	Milk	3	2019-05-27 09:02:58	2020-06-12 01:41:05	0	NULL	NULL	NULL	NULL	NULL	13
13149	2641	Ice cream	4	2019-05-27 09:02:58	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	5
13150	2642	Reducing cardiac workload and improving myocardial oxygenation	1	2019-05-27 09:04:14	2020-05-30 08:04:42	1	NULL	NULL	NULL	NULL	NULL	83
13151	2642	The confirmation of the suspected diagnosis and preventing complications	2	2019-05-27 09:04:14	2020-06-18 00:44:46	0	NULL	NULL	NULL	NULL	NULL	5
13152	2642	Pain relief and reduction of anxiety	3	2019-05-27 09:04:14	2020-06-25 00:32:38	0	NULL	NULL	NULL	NULL	NULL	8
13153	2642	D.\tProviding a quiet, nondemanding environment and reducing anxiety	4	2019-05-27 09:04:14	2020-07-08 18:52:41	0	NULL	NULL	NULL	NULL	NULL	3
13154	2643	widening QRS complex	1	2019-05-27 09:05:33	2020-06-15 08:34:37	0	NULL	NULL	NULL	NULL	NULL	6
13155	2643	frequent ectopic beats	2	2019-05-27 09:05:33	2020-07-13 12:55:42	0	NULL	NULL	NULL	NULL	NULL	1
13156	2643	ST segment has returned to baseline	3	2019-05-27 09:05:33	2020-06-19 14:30:52	1	NULL	NULL	NULL	NULL	NULL	89
13157	2643	a significant Q wave	4	2019-05-27 09:05:33	2020-06-13 05:39:40	0	NULL	NULL	NULL	NULL	NULL	4
13158	2644	dilated pupils	1	2019-05-27 09:06:39	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	7
13159	2644	client experiences bronchodilation	2	2019-05-27 09:06:39	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	12
13160	2644	decrease in gastric secretions	3	2019-05-27 09:06:39	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	8
13161	2644	noticeable drop in the client’s heart rate	4	2019-05-27 09:06:39	2020-07-12 12:24:06	1	NULL	NULL	NULL	NULL	NULL	73
13162	2645	take the client to a negative air pressure room	1	2019-05-27 09:07:45	2020-06-08 23:28:10	0	NULL	NULL	NULL	NULL	NULL	10
13163	2645	Give the client a face mask to use	2	2019-05-27 09:07:45	2020-05-30 08:04:42	1	NULL	NULL	NULL	NULL	NULL	28
13164	2645	Prepare the client for chest X-ray	3	2019-05-27 09:07:45	2020-06-03 00:18:04	0	NULL	NULL	NULL	NULL	NULL	58
13165	2645	take a blood sample for a complete blood count	4	2019-05-27 09:07:45	2020-05-31 21:37:02	0	NULL	NULL	NULL	NULL	NULL	4
13166	2646	Grab the forceps and clamp the chest tube proximal to the client’s thorax	1	2019-05-27 09:08:50	2020-07-07 11:50:00	0	NULL	NULL	NULL	NULL	NULL	25
13167	2646	Take the chest tube and attach it directly to the low wall suction	2	2019-05-27 09:08:50	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	1
13168	2646	Keep the end of the chest tube sterile and contact the physician	3	2019-05-27 09:08:50	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	10
13169	2646	Place the end of the chest tube in a container of sterile water	4	2019-05-27 09:08:50	2020-05-30 08:04:42	1	NULL	NULL	NULL	NULL	NULL	63
13170	2647	AB positive	1	2019-05-27 09:10:03	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	7
13171	2647	O positive	2	2019-05-27 09:10:03	2020-07-19 19:00:43	0	NULL	NULL	NULL	NULL	NULL	35
13172	2647	B negative	3	2019-05-27 09:10:03	2020-07-18 00:35:56	1	NULL	NULL	NULL	NULL	NULL	55
13173	2647	A positive	4	2019-05-27 09:10:03	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	1
13174	2648	The tablets should be crushed and mixed with fruit juice	1	2019-05-27 09:11:15	2020-06-25 06:04:18	0	NULL	NULL	NULL	NULL	NULL	5
13175	2648	The client should be asked to swallow the tablets whole with a full glass of water	2	2019-05-27 09:11:15	2020-07-19 08:37:52	0	NULL	NULL	NULL	NULL	NULL	75
13176	2648	The client should be instructed to chew the tablets thoroughly before swallowing	3	2019-05-27 09:11:15	2020-05-30 08:04:42	1	NULL	NULL	NULL	NULL	NULL	16
13177	2648	The tablets should be dissolved in fruit juice	4	2019-05-27 09:11:15	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	5
13178	2649	Instruct the client to lie flat with his neck suspended	1	2019-05-27 09:12:17	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	3
13179	2649	Ask client to sit upright, leaning slightly forward	2	2019-05-27 09:12:17	2020-06-30 08:30:29	1	NULL	NULL	NULL	NULL	NULL	68
13180	2649	Ask client to blow his nose, then put lateral pressure on his nose	3	2019-05-27 09:12:17	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	3
13181	2649	Ask client to hold his nose while bending forward from the waist	4	2019-05-27 09:12:17	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	25
13182	2650	Impaired gas exchange	1	2019-05-27 09:13:24	2020-07-18 18:32:39	1	NULL	NULL	NULL	NULL	NULL	61
13183	2650	Ineffective airway clearance	2	2019-05-27 09:13:24	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	3
13184	2650	Deficient fluid volume	3	2019-05-27 09:13:24	2020-07-09 00:38:27	0	NULL	NULL	NULL	NULL	NULL	24
13185	2650	Ineffective breathing pattern	4	2019-05-27 09:13:24	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	12
13186	2651	“Have you experienced frequent bruising?”	1	2019-05-27 09:14:27	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	5
13187	2651	“Did you have a recent bout of upper respiratory tract infection?”	2	2019-05-27 09:14:27	2020-07-20 00:21:50	1	NULL	NULL	NULL	NULL	NULL	59
13188	2651	“Have you been overseas during the past 4 months?”	3	2019-05-27 09:14:27	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	5
13189	2651	“Does anybody in your family have Guillain-Barré syndrome?”	4	2019-05-27 09:14:27	2020-07-14 01:57:47	0	NULL	NULL	NULL	NULL	NULL	29
13190	2652	The client should be placed in prone position	1	2019-05-27 09:17:38	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	2
13191	2652	Always approach the client from the left side	2	2019-05-27 09:17:38	2020-05-30 08:04:42	1	NULL	NULL	NULL	NULL	NULL	21
13192	2652	Instruct client to perform deep breathing and coughing exercises	3	2019-05-27 09:17:38	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	3
13193	2652	Instruct client to avoid bending down	4	2019-05-27 09:17:38	2020-05-30 08:04:42	1	NULL	NULL	NULL	NULL	NULL	25
13194	2652	Orient client to his environment	5	2019-05-27 09:17:38	2020-06-11 07:38:24	1	NULL	NULL	NULL	NULL	NULL	24
13195	2652	Prevent constipation by administering a stool softener	6	2019-05-27 09:17:38	2020-05-30 08:04:42	1	NULL	NULL	NULL	NULL	NULL	24
13196	2653	Too much fluid and drooling	1	2019-05-27 09:22:48	2020-06-10 11:32:56	0	NULL	NULL	NULL	NULL	NULL	9
13197	2653	loss of appetite and aspiration	2	2019-05-27 09:22:48	2020-07-03 18:13:46	0	NULL	NULL	NULL	NULL	NULL	31
13198	2653	lose stools and choking	3	2019-05-27 09:22:48	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	4
13199	2653	difficulty swallowing and constipation	4	2019-05-27 09:22:48	2020-07-10 10:44:14	1	NULL	NULL	NULL	NULL	NULL	56
13200	2654	Catecholamines	1	2019-05-27 09:23:50	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	23
13201	2654	Antibodies	2	2019-05-27 09:23:50	2020-05-30 08:04:42	1	NULL	NULL	NULL	NULL	NULL	29
13202	2654	Plasma proteins	3	2019-05-27 09:23:50	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	44
13203	2654	Lymphocytes	4	2019-05-27 09:23:50	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	4
13204	2655	His upper and lower body should move together into the wheelchair	1	2019-05-27 09:24:59	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	25
13205	2655	His upper body to the wheelchair first	2	2019-05-27 09:24:59	2020-05-30 08:04:42	1	NULL	NULL	NULL	NULL	NULL	18
13206	2655	His lower body into the wheelchair first, placing his feet on the pedals and then his hands to the wheelchair arms.	3	2019-05-27 09:24:59	2020-07-02 09:43:26	0	NULL	NULL	NULL	NULL	NULL	40
13207	2655	His buttocks to the wheelchair first and place his feet to the floor	4	2019-05-27 09:24:59	2020-07-12 20:35:36	0	NULL	NULL	NULL	NULL	NULL	17
13208	2656	Edema and weight gain	1	2019-05-27 09:26:13	2020-07-02 21:53:55	1	NULL	NULL	NULL	NULL	NULL	62
13209	2656	Excessive urine production	2	2019-05-27 09:26:13	2020-07-03 03:20:47	0	NULL	NULL	NULL	NULL	NULL	19
13210	2656	Hypotension	3	2019-05-27 09:26:13	2020-07-05 15:37:29	0	NULL	NULL	NULL	NULL	NULL	5
13211	2656	A low urine specific gravity	4	2019-05-27 09:26:13	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	13
13212	2657	Skin and wound integrity	1	2019-05-27 09:27:58	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	5
13213	2657	Mobility assessment	2	2019-05-27 09:27:58	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	16
13214	2657	Vascular and skin assessments	3	2019-05-27 09:27:58	2020-07-08 23:07:14	0	NULL	NULL	NULL	NULL	NULL	18
13215	2657	Circulatory and neurologic assessments	4	2019-05-27 09:27:58	2020-05-30 08:04:42	1	NULL	NULL	NULL	NULL	NULL	61
13216	2658	Increase the client’s oral fluid intake	1	2019-05-27 09:29:10	2020-06-18 14:51:05	1	NULL	NULL	NULL	NULL	NULL	57
13217	2658	Administer the prescribed antihypertensives of this client	2	2019-05-27 09:29:10	2020-07-06 20:46:01	0	NULL	NULL	NULL	NULL	NULL	21
13218	2658	Give patient roll lenses	3	2019-05-27 09:29:10	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	5
13219	2658	Place a cool pack over the lumbar puncture site	4	2019-05-27 09:29:10	2020-07-18 13:17:38	0	NULL	NULL	NULL	NULL	NULL	17
13220	2659	impaired synthesis of Vitamin K	1	2019-05-27 09:30:43	2020-07-04 08:29:14	0	NULL	NULL	NULL	NULL	NULL	25
13221	2659	blocked prothrombin conversion	2	2019-05-27 09:30:43	2020-07-10 13:08:13	0	NULL	NULL	NULL	NULL	NULL	19
13222	2659	decreased platelet adhesiveness	3	2019-05-27 09:30:43	2020-07-14 17:39:49	1	NULL	NULL	NULL	NULL	NULL	34
13223	2659	destruction of factor VIII	4	2019-05-27 09:30:43	2020-06-17 12:55:41	0	NULL	NULL	NULL	NULL	NULL	21
13224	2660	Wound and skin integrity	1	2019-05-27 09:32:00	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	4
13225	2660	Sensation and mobility	2	2019-05-27 09:32:00	2020-06-02 22:53:13	0	NULL	NULL	NULL	NULL	NULL	18
13226	2660	Skin and vascularity	3	2019-05-27 09:32:00	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	4
13227	2660	Circulation and neurologic status	4	2019-05-27 09:32:00	2020-07-11 00:04:12	1	NULL	NULL	NULL	NULL	NULL	74
13228	2661	Infection	1	2019-05-27 09:33:07	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	2
13229	2661	Fat emboli	2	2019-05-27 09:33:07	2020-06-18 19:01:40	0	NULL	NULL	NULL	NULL	NULL	73
13230	2661	neurogenic shock	3	2019-05-27 09:33:07	2020-07-19 21:27:20	0	NULL	NULL	NULL	NULL	NULL	12
13231	2661	hypovolemia	4	2019-05-27 09:33:07	2020-06-19 09:01:26	1	NULL	NULL	NULL	NULL	NULL	13
13232	2662	The patient exercises both extremities simultaneously	1	2019-05-27 09:34:16	2020-07-19 10:21:56	0	NULL	NULL	NULL	NULL	NULL	34
13233	2662	The client knows that his heart rate should be monitored while exercising	2	2019-05-27 09:34:16	2020-07-16 21:17:14	0	NULL	NULL	NULL	NULL	NULL	10
13234	2662	The patient practices forced resistance against stable objects	3	2019-05-27 09:34:16	2020-07-19 21:14:48	1	NULL	NULL	NULL	NULL	NULL	35
13235	2662	The patient swings his limbs through their full range of motion	4	2019-05-27 09:34:16	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	20
13236	2663	Apply heat packs on the leg	1	2019-05-27 09:36:10	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	1
13237	2663	Elevate the affected extremity	2	2019-05-27 09:36:10	2020-07-17 16:08:46	0	NULL	NULL	NULL	NULL	NULL	14
13238	2663	Contact the physician immediately	3	2019-05-27 09:36:10	2020-06-10 02:08:31	1	NULL	NULL	NULL	NULL	NULL	77
13239	2663	Instruct the client to move or wiggle his toes	4	2019-05-27 09:36:10	2020-07-07 11:48:18	0	NULL	NULL	NULL	NULL	NULL	7
13240	2664	Check his oxygenation level	1	2019-05-27 09:37:21	2020-07-14 14:32:23	0	NULL	NULL	NULL	NULL	NULL	4
13241	2664	Assess for the return of his gag reflex	2	2019-05-27 09:37:21	2020-07-12 12:21:19	1	NULL	NULL	NULL	NULL	NULL	91
13242	2664	Position him on his side	3	2019-05-27 09:37:21	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	1
13243	2664	Have him take sips of water	4	2019-05-27 09:37:21	2020-06-29 00:26:38	0	NULL	NULL	NULL	NULL	NULL	3
13244	2665	Helps decrease gas formation	1	2019-05-27 09:38:35	2020-06-09 15:49:17	0	NULL	NULL	NULL	NULL	NULL	5
13245	2665	Helps increase the speed of gastric emptying	2	2019-05-27 09:38:35	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	17
13246	2665	Lines the stomach for protection	3	2019-05-27 09:38:35	2020-06-08 11:43:36	1	NULL	NULL	NULL	NULL	NULL	61
13247	2665	Increases lower esophageal sphincter pressure	4	2019-05-27 09:38:35	2020-07-16 19:11:38	0	NULL	NULL	NULL	NULL	NULL	17
13248	2666	the xiphoid process	1	2019-05-27 09:39:42	2020-05-30 08:04:42	0	NULL	NULL	NULL	NULL	NULL	9
13249	2666	the umbilicus	2	2019-05-27 09:39:42	2020-06-26 00:21:58	1	NULL	NULL	NULL	NULL	NULL	84
13250	2666	the iliac crest	3	2019-05-27 09:39:42	2020-05-30 08:04:43	0	NULL	NULL	NULL	NULL	NULL	4
13251	2666	the symphysis pubis	4	2019-05-27 09:39:42	2020-07-17 17:28:54	0	NULL	NULL	NULL	NULL	NULL	3
13252	2667	Thyroid supplements	1	2019-05-27 09:40:49	2020-05-30 08:04:43	0	NULL	NULL	NULL	NULL	NULL	11
13253	2667	Barbiturates	2	2019-05-27 09:40:49	2020-05-30 08:04:43	0	NULL	NULL	NULL	NULL	NULL	2
13254	2667	Antispasmodics	3	2019-05-27 09:40:49	2020-06-11 00:03:47	0	NULL	NULL	NULL	NULL	NULL	7
13255	2667	Intravenous Calcium	4	2019-05-27 09:40:49	2020-05-30 08:04:43	1	NULL	NULL	NULL	NULL	NULL	79
13256	2668	insulin	1	2019-05-27 09:42:19	2020-05-30 08:04:43	0	NULL	NULL	NULL	NULL	NULL	18
13257	2668	Normal saline solution	2	2019-05-27 09:42:19	2020-06-09 12:25:11	1	NULL	NULL	NULL	NULL	NULL	38
13258	2668	dextrose 5% in water	3	2019-05-27 09:42:19	2020-07-19 18:55:22	0	NULL	NULL	NULL	NULL	NULL	23
13259	2668	dextrose 5% in half-normal saline solution	4	2019-05-27 09:42:19	2020-05-30 08:04:43	0	NULL	NULL	NULL	NULL	NULL	20
13260	2669	Impaired Gas Exchange	1	2019-05-27 09:43:30	2020-05-30 08:04:43	0	NULL	NULL	NULL	NULL	NULL	3
13261	2669	Deficient fluid volume	2	2019-05-27 09:43:30	2020-05-30 08:04:43	1	NULL	NULL	NULL	NULL	NULL	83
13262	2669	Imbalanced nutrition: More than body requirements	3	2019-05-27 09:43:30	2020-05-30 08:04:43	0	NULL	NULL	NULL	NULL	NULL	7
13263	2669	Ineffective tissue perfusion	4	2019-05-27 09:43:30	2020-05-30 08:04:43	0	NULL	NULL	NULL	NULL	NULL	7
13264	2670	the first stream of urine from the bladder	1	2019-05-27 09:44:39	2020-05-30 08:04:43	0	NULL	NULL	NULL	NULL	NULL	4
13265	2670	the midstream of urine from the bladder	2	2019-05-27 09:44:39	2020-05-30 08:04:43	1	NULL	NULL	NULL	NULL	NULL	94
13266	2670	the final stream of urine from the bladder	3	2019-05-27 09:44:39	2020-05-30 08:04:43	0	NULL	NULL	NULL	NULL	NULL	1
13267	2670	the full volume of the urine from the bladder	4	2019-05-27 09:44:39	2020-05-30 08:04:43	0	NULL	NULL	NULL	NULL	NULL	1
13268	2671	Urine specific gravity	1	2019-05-27 09:45:41	2020-06-23 15:17:55	0	NULL	NULL	NULL	NULL	NULL	27
13269	2671	Leukocyte count	2	2019-05-27 09:45:41	2020-06-13 09:19:38	0	NULL	NULL	NULL	NULL	NULL	27
13270	2671	pH	3	2019-05-27 09:45:41	2020-06-22 07:41:57	1	NULL	NULL	NULL	NULL	NULL	43
13271	2671	protein level	4	2019-05-27 09:45:41	2020-05-30 08:04:43	0	NULL	NULL	NULL	NULL	NULL	3
13272	2672	His urine will be greater in volume	1	2019-05-27 09:48:43	2020-05-30 08:04:43	0	NULL	NULL	NULL	NULL	NULL	16
13273	2672	His urine will turn orange in color	2	2019-05-27 09:48:43	2020-07-05 21:33:50	1	NULL	NULL	NULL	NULL	NULL	71
13274	2672	His urine will be pungent in odor	3	2019-05-27 09:48:43	2020-06-09 02:27:29	0	NULL	NULL	NULL	NULL	NULL	4
13275	2672	His urine will appear concentrated	4	2019-05-27 09:48:43	2020-05-30 08:04:43	0	NULL	NULL	NULL	NULL	NULL	9
13276	2673	at 2 PM	1	2019-05-27 09:52:20	2020-05-30 08:04:43	0	NULL	NULL	NULL	NULL	NULL	5
13277	2673	between 10:00 AM to 1:45 PM	2	2019-05-27 09:52:20	2020-07-15 08:29:17	0	NULL	NULL	NULL	NULL	NULL	52
13278	2673	within 30 minutes	3	2019-05-27 09:52:20	2020-06-30 18:52:06	0	NULL	NULL	NULL	NULL	NULL	8
13279	2673	between 10:30 AM and 12:45 PM	4	2019-05-27 09:52:20	2020-07-10 16:08:55	1	NULL	NULL	NULL	NULL	NULL	34
13280	2674	dehiscence	1	2019-05-27 09:53:27	2020-05-30 08:04:43	0	NULL	NULL	NULL	NULL	NULL	8
13281	2674	infection	2	2019-05-27 09:53:27	2020-07-03 23:59:58	0	NULL	NULL	NULL	NULL	NULL	10
13282	2674	bleeding	3	2019-05-27 09:53:27	2020-06-22 04:48:51	1	NULL	NULL	NULL	NULL	NULL	70
13283	2674	swelling	4	2019-05-27 09:53:27	2020-05-30 08:04:43	0	NULL	NULL	NULL	NULL	NULL	11
13284	2675	at 0 degrees against the skin	1	2019-05-27 09:54:59	2020-05-30 08:04:43	0	NULL	NULL	NULL	NULL	NULL	10
13285	2675	at 15 degrees insertion	2	2019-05-27 09:54:59	2020-06-14 19:23:59	1	NULL	NULL	NULL	NULL	NULL	78
